zone_id,period_start,period_end,supplied_kl,billed_kl,connections,pipe_age_years,pressure_m
AHM-056,2026-08-01,2026-08-31,12261.7,4291.6,1001,29,22.3
AHM-057,2026-08-01,2026-08-31,31791.0,13452.6,2546,35,13.4
AHM-058,2026-08-01,2026-08-31,7785.6,2725.0,758,9,11.5
AHM-059,2026-08-01,2026-08-31,18012.8,7618.7,1788,21,12.7
AHM-060,2026-08-01,2026-08-31,9339.1,3268.7,944,23,10.8
AHM-061,2026-08-01,2026-08-31,28595.9,12631.8,2550,43,10.6
AHM-062,2026-08-01,2026-08-31,7102.8,2486.0,638,11,23.5
AHM-063,2026-08-01,2026-08-31,13562.1,6103.9,1396,34,23.6
AHM-064,2026-08-01,2026-08-31,28870.4,10294.2,2083,39,15.4
AHM-065,2026-08-01,2026-08-31,24379.3,11523.2,2002,10,20.7
AHM-066,2026-08-01,2026-08-31,20634.5,7257.5,1783,39,19.2
AHM-067,2026-08-01,2026-08-31,15192.0,5317.2,1225,29,18.3
AHM-068,2026-08-01,2026-08-31,30722.7,18001.3,2245,19,8.3
AHM-069,2026-08-01,2026-08-31,19431.8,9119.9,1496,8,14.0
AHM-070,2026-08-01,2026-08-31,16695.5,6035.2,1575,26,15.8
AHM-071,2026-08-01,2026-08-31,16447.3,5756.6,1236,45,18.1
AHM-072,2026-08-01,2026-08-31,10184.4,3564.5,740,41,21.8
AHM-073,2026-08-01,2026-08-31,18789.1,6576.2,1290,35,13.7
AHM-074,2026-08-01,2026-08-31,26060.6,12873.6,2195,10,14.5
AHM-075,2026-08-01,2026-08-31,15565.3,5447.9,1573,38,25.4
AHM-076,2026-08-01,2026-08-31,12689.9,4441.5,849,31,21.3
AHM-077,2026-08-01,2026-08-31,21852.2,8508.2,2047,36,15.0
AHM-078,2026-08-01,2026-08-31,17451.6,6108.1,1417,23,25.7
AHM-079,2026-08-01,2026-08-31,22918.6,9878.2,2093,23,22.6
AHM-080,2026-08-01,2026-08-31,16606.5,5812.3,1690,31,18.7
AHM-081,2026-08-01,2026-08-31,17650.7,8035.3,1306,16,15.5
AHM-082,2026-08-01,2026-08-31,22935.8,8942.7,1531,17,17.6
AHM-083,2026-08-01,2026-08-31,28366.6,9928.3,2086,36,23.7
AHM-084,2026-08-01,2026-08-31,27267.9,13482.8,1837,31,22.5
AHM-085,2026-08-01,2026-08-31,24645.4,10139.1,2436,33,18.5
AHM-086,2026-08-01,2026-08-31,17870.1,6254.5,1194,11,24.7
AHM-087,2026-08-01,2026-08-31,26764.9,13610.5,2548,17,9.2
AHM-088,2026-08-01,2026-08-31,17915.7,7979.5,1516,9,23.4
AHM-089,2026-08-01,2026-08-31,30967.3,15385.0,2492,17,18.2
AHM-090,2026-08-01,2026-08-31,14929.6,5225.4,1386,36,19.0
AHM-091,2026-08-01,2026-08-31,20369.1,7129.2,1541,32,24.6
AHM-092,2026-08-01,2026-08-31,27823.7,12349.1,2117,25,21.1
AHM-093,2026-08-01,2026-08-31,7106.8,2487.4,717,40,11.1
AHM-094,2026-08-01,2026-08-31,9508.0,3327.8,989,23,19.6
AHM-095,2026-08-01,2026-08-31,12403.6,4341.3,1021,24,12.5
AHM-096,2026-08-01,2026-08-31,29989.7,12878.3,2386,37,18.5
AHM-097,2026-08-01,2026-08-31,9671.3,3385.0,994,7,17.2
AHM-098,2026-08-01,2026-08-31,27489.1,11313.4,2487,27,23.7
AHM-099,2026-08-01,2026-08-31,15747.2,5836.3,1284,22,8.5
AHM-100,2026-08-01,2026-08-31,6444.1,2255.4,640,37,10.6
AHM-101,2026-08-01,2026-08-31,26678.2,12365.4,1815,36,12.0
AHM-102,2026-08-01,2026-08-31,23678.7,9616.6,1737,6,22.1
AHM-103,2026-08-01,2026-08-31,9175.9,3211.6,890,16,16.7
AHM-104,2026-08-01,2026-08-31,20775.3,9317.8,1739,21,14.1
AHM-105,2026-08-01,2026-08-31,23141.0,8433.1,2195,39,20.2
AHM-106,2026-08-01,2026-08-31,12596.1,4408.6,843,30,8.6
AHM-107,2026-08-01,2026-08-31,12906.5,4517.3,957,15,8.0
AHM-108,2026-08-01,2026-08-31,15107.9,5287.8,1461,19,19.0
AHM-109,2026-08-01,2026-08-31,14501.6,5920.8,1502,7,19.3
AHM-110,2026-08-01,2026-08-31,27512.6,16896.7,2336,7,11.7
AHM-111,2026-08-01,2026-08-31,18552.7,7573.3,1601,13,21.5
AHM-112,2026-08-01,2026-08-31,14200.8,4970.3,1182,17,22.8
AHM-113,2026-08-01,2026-08-31,10975.4,3841.4,825,11,14.1
AHM-114,2026-08-01,2026-08-31,28805.1,14725.3,2420,13,15.7
AHM-115,2026-08-01,2026-08-31,23680.7,10358.2,2063,25,9.9
AHM-116,2026-08-01,2026-08-31,32533.3,15646.1,2281,20,12.4
AHM-117,2026-08-01,2026-08-31,19653.6,7354.8,1394,12,16.8
AHM-118,2026-08-01,2026-08-31,36208.8,19668.4,2588,19,14.5
AHM-119,2026-08-01,2026-08-31,22737.2,7958.0,1521,39,23.3
AHM-120,2026-08-01,2026-08-31,11408.8,3993.1,811,11,20.4
CHE-001,2026-08-01,2026-08-31,9576.1,3351.6,652,9,19.7
CHE-002,2026-08-01,2026-08-31,12648.3,4426.9,1111,35,24.0
CHE-003,2026-08-01,2026-08-31,20612.2,10613.1,1932,9,25.5
CHE-004,2026-08-01,2026-08-31,24746.8,10437.4,1750,16,24.0
CHE-005,2026-08-01,2026-08-31,14733.6,5156.8,1048,15,25.6
CHE-006,2026-08-01,2026-08-31,23792.8,12683.5,2108,9,15.9
CHE-007,2026-08-01,2026-08-31,32080.0,17356.8,2351,27,11.1
CHE-008,2026-08-01,2026-08-31,11725.4,4103.9,1018,37,20.2
CHE-009,2026-08-01,2026-08-31,13493.5,4722.7,1211,38,16.9
CHE-010,2026-08-01,2026-08-31,28026.6,11986.7,2407,39,21.2
CHE-011,2026-08-01,2026-08-31,13311.5,5636.1,1332,22,16.1
CHE-012,2026-08-01,2026-08-31,9387.9,3285.8,653,14,21.4
CHE-013,2026-08-01,2026-08-31,20412.8,7144.5,1616,45,21.6
CHE-014,2026-08-01,2026-08-31,25311.7,12714.2,2114,34,11.6
CHE-015,2026-08-01,2026-08-31,21695.5,9738.9,1858,38,14.2
CHE-016,2026-08-01,2026-08-31,29563.3,12405.7,2299,40,14.8
CHE-017,2026-08-01,2026-08-31,30308.8,17852.9,2599,9,23.6
CHE-018,2026-08-01,2026-08-31,16788.6,6214.4,1650,38,20.1
CHE-019,2026-08-01,2026-08-31,14056.2,7564.1,1409,44,22.6
CHE-020,2026-08-01,2026-08-31,11491.4,4564.6,1024,9,16.4
CHE-021,2026-08-01,2026-08-31,19261.9,10455.8,1708,9,23.1
CHE-022,2026-08-01,2026-08-31,14059.3,4920.8,1191,36,21.8
CHE-023,2026-08-01,2026-08-31,20872.3,10346.7,1686,21,12.4
CHE-024,2026-08-01,2026-08-31,9346.5,3271.3,815,32,9.8
CHE-025,2026-08-01,2026-08-31,26642.2,9706.6,1822,31,24.7
CHE-026,2026-08-01,2026-08-31,20295.7,9396.7,1927,21,25.7
CHE-027,2026-08-01,2026-08-31,10015.4,3505.4,945,16,17.0
CHE-028,2026-08-01,2026-08-31,28898.9,16567.7,2522,24,12.3
CHE-029,2026-08-01,2026-08-31,29367.7,13174.4,2183,40,24.4
CHE-030,2026-08-01,2026-08-31,19596.4,6858.7,1327,45,13.0
CHE-031,2026-08-01,2026-08-31,23174.1,10973.1,1909,26,10.4
CHE-032,2026-08-01,2026-08-31,13877.2,4857.0,1219,28,17.8
CHE-033,2026-08-01,2026-08-31,17494.2,6123.0,1667,40,25.0
CHE-034,2026-08-01,2026-08-31,24777.1,10138.3,2211,25,25.3
CHE-035,2026-08-01,2026-08-31,8664.6,3032.6,841,10,13.5
CHE-036,2026-08-01,2026-08-31,13687.0,4790.4,1216,31,23.4
CHE-037,2026-08-01,2026-08-31,10930.0,3825.5,1069,21,17.1
CHE-038,2026-08-01,2026-08-31,27403.9,14687.6,2047,15,19.6
CHE-039,2026-08-01,2026-08-31,24874.6,11653.0,2492,32,21.6
CHE-040,2026-08-01,2026-08-31,10846.9,5681.4,759,14,14.5
CHE-041,2026-08-01,2026-08-31,17175.0,7414.7,1710,31,22.9
CHE-042,2026-08-01,2026-08-31,24300.0,13141.1,1863,8,11.7
CHE-043,2026-08-01,2026-08-31,9001.6,3150.6,713,25,15.4
CHE-044,2026-08-01,2026-08-31,13298.3,4876.2,1007,11,9.3
CHE-045,2026-08-01,2026-08-31,30961.9,18808.3,2294,15,10.5
CHE-046,2026-08-01,2026-08-31,19084.2,6679.5,1419,44,14.8
CHE-047,2026-08-01,2026-08-31,15207.3,5322.6,1145,26,16.0
CHE-048,2026-08-01,2026-08-31,23789.0,10932.7,1849,19,24.3
CHE-049,2026-08-01,2026-08-31,21098.9,9975.4,1531,22,21.3
CHE-050,2026-08-01,2026-08-31,32781.9,20369.3,2324,6,11.5
CHE-051,2026-08-01,2026-08-31,12837.6,4493.2,872,15,19.0
CHE-052,2026-08-01,2026-08-31,10124.7,3543.6,953,18,22.7
CHE-053,2026-08-01,2026-08-31,18823.2,8180.9,1897,37,17.5
CHE-054,2026-08-01,2026-08-31,18298.5,8985.7,1540,18,17.1
CHE-055,2026-08-01,2026-08-31,18768.0,8491.2,1641,37,13.7
CHE-056,2026-08-01,2026-08-31,26617.2,12238.2,2089,39,19.7
CHE-057,2026-08-01,2026-08-31,17672.0,9417.6,1402,10,12.1
CHE-058,2026-08-01,2026-08-31,10253.9,3588.9,843,18,20.1
CHE-059,2026-08-01,2026-08-31,28009.3,16272.8,2449,17,17.2
CHE-060,2026-08-01,2026-08-31,7910.9,2768.8,669,12,24.4
CHE-061,2026-08-01,2026-08-31,31450.2,14336.1,2153,33,19.3
CHE-062,2026-08-01,2026-08-31,19608.1,6984.4,1533,40,25.1
CHE-063,2026-08-01,2026-08-31,31358.0,13067.1,2293,43,17.8
CHE-064,2026-08-01,2026-08-31,21187.0,7415.4,1687,41,25.7
CHE-065,2026-08-01,2026-08-31,19376.8,9091.7,1454,30,13.5
CHE-066,2026-08-01,2026-08-31,20430.9,8474.8,1758,41,20.5
CHE-067,2026-08-01,2026-08-31,16763.5,7846.9,1243,26,21.0
CHE-068,2026-08-01,2026-08-31,33648.2,20914.3,2464,10,12.9
CHE-069,2026-08-01,2026-08-31,24529.0,13665.9,2538,34,16.3
CHE-070,2026-08-01,2026-08-31,10940.0,3829.0,892,25,11.7
CHE-071,2026-08-01,2026-08-31,17392.4,8698.9,1299,11,16.0
CHE-072,2026-08-01,2026-08-31,32076.0,16738.7,2494,32,24.7
CHE-073,2026-08-01,2026-08-31,8715.2,3050.3,637,41,16.9
CHE-074,2026-08-01,2026-08-31,22219.9,10167.9,2092,34,23.6
CHE-075,2026-08-01,2026-08-31,18234.8,7701.1,1455,38,8.6
CHE-076,2026-08-01,2026-08-31,24585.2,13457.7,1865,17,9.0
CHE-077,2026-08-01,2026-08-31,23462.6,12279.9,2240,12,22.5
CHE-078,2026-08-01,2026-08-31,5941.3,2079.5,621,34,14.2
CHE-079,2026-08-01,2026-08-31,25989.9,12272.7,2124,31,23.6
CHE-080,2026-08-01,2026-08-31,7621.7,2667.6,683,20,25.1
CHE-081,2026-08-01,2026-08-31,22383.4,7834.2,1773,40,22.5
CHE-082,2026-08-01,2026-08-31,20637.0,10514.5,1848,32,14.9
CHE-083,2026-08-01,2026-08-31,10687.8,3740.7,901,37,12.0
CHE-084,2026-08-01,2026-08-31,32553.3,15500.4,2569,33,13.9
CHE-085,2026-08-01,2026-08-31,18050.9,6317.8,1437,43,16.3
CHE-086,2026-08-01,2026-08-31,29843.5,17621.0,2469,14,20.9
CHE-087,2026-08-01,2026-08-31,17243.6,6376.0,1267,23,19.1
CHE-088,2026-08-01,2026-08-31,23913.7,11594.7,1998,31,13.7
CHE-089,2026-08-01,2026-08-31,10697.6,4803.9,899,8,9.7
CHE-090,2026-08-01,2026-08-31,18806.3,10227.8,1439,14,14.7
CHE-091,2026-08-01,2026-08-31,7104.7,2486.6,650,27,16.7
CHE-092,2026-08-01,2026-08-31,9360.4,3276.1,765,33,13.2
CHE-093,2026-08-01,2026-08-31,26220.1,15397.0,2054,22,11.2
KOL-001,2026-08-01,2026-08-31,12782.2,4473.8,1310,20,24.8
KOL-002,2026-08-01,2026-08-31,36955.1,19755.2,2552,18,15.6
KOL-003,2026-08-01,2026-08-31,10535.0,5487.8,881,41,13.1
KOL-004,2026-08-01,2026-08-31,8181.8,2863.6,774,32,18.6
KOL-005,2026-08-01,2026-08-31,16986.6,7102.3,1237,10,13.4
KOL-006,2026-08-01,2026-08-31,31136.6,17916.1,2478,21,18.6
KOL-007,2026-08-01,2026-08-31,11815.1,4382.3,1113,6,19.6
KOL-008,2026-08-01,2026-08-31,34122.9,15886.7,2383,23,25.7
KOL-009,2026-08-01,2026-08-31,16394.9,5912.3,1360,28,23.7
KOL-010,2026-08-01,2026-08-31,27157.7,14272.2,2302,23,15.2
KOL-011,2026-08-01,2026-08-31,12319.4,4311.8,878,13,22.8
KOL-012,2026-08-01,2026-08-31,32777.4,15965.3,2438,33,20.1
KOL-013,2026-08-01,2026-08-31,19096.9,8599.0,1641,26,10.3
KOL-014,2026-08-01,2026-08-31,19156.4,7779.0,1348,18,25.4
KOL-015,2026-08-01,2026-08-31,25601.3,11876.9,2025,33,21.2
KOL-016,2026-08-01,2026-08-31,24089.2,16115.7,2042,7,9.3
KOL-017,2026-08-01,2026-08-31,18513.1,6479.6,1432,44,16.5
KOL-018,2026-08-01,2026-08-31,29121.6,15435.9,2239,21,18.2
KOL-019,2026-08-01,2026-08-31,27682.4,16461.9,2328,13,16.1
KOL-020,2026-08-01,2026-08-31,26442.9,11370.9,2062,29,23.3
KOL-021,2026-08-01,2026-08-31,34664.7,15472.7,2314,36,20.8
KOL-022,2026-08-01,2026-08-31,11888.4,4160.9,873,13,17.0
KOL-023,2026-08-01,2026-08-31,20588.5,8952.0,1403,35,11.6
KOL-024,2026-08-01,2026-08-31,16600.7,8582.3,1738,22,15.7
KOL-025,2026-08-01,2026-08-31,21286.9,9790.4,1701,15,21.6
KOL-026,2026-08-01,2026-08-31,11297.4,5162.1,1072,15,10.2
KOL-027,2026-08-01,2026-08-31,28703.8,11714.0,2175,31,19.8
KOL-028,2026-08-01,2026-08-31,10552.9,3693.5,762,31,17.9
KOL-029,2026-08-01,2026-08-31,11666.1,4083.1,1158,24,14.1
KOL-030,2026-08-01,2026-08-31,35917.0,16826.6,2561,40,21.7
KOL-031,2026-08-01,2026-08-31,13420.3,5010.4,1040,19,13.5
KOL-032,2026-08-01,2026-08-31,15554.5,7534.7,1576,11,18.2
KOL-033,2026-08-01,2026-08-31,31577.4,17843.1,2569,24,9.0
KOL-034,2026-08-01,2026-08-31,30720.5,16874.5,2529,31,18.9
KOL-035,2026-08-01,2026-08-31,8099.4,2834.8,701,19,21.5
KOL-036,2026-08-01,2026-08-31,15144.8,5485.7,1104,25,10.2
KOL-037,2026-08-01,2026-08-31,19133.0,8898.6,1581,39,22.0
KOL-038,2026-08-01,2026-08-31,8906.7,3117.3,858,22,11.0
KOL-039,2026-08-01,2026-08-31,16503.2,5776.1,1154,40,13.2
KOL-040,2026-08-01,2026-08-31,11238.7,4706.3,985,15,11.6
KOL-041,2026-08-01,2026-08-31,29466.8,13207.8,2248,40,21.9
KOL-042,2026-08-01,2026-08-31,24936.0,13817.9,2104,15,13.1
KOL-043,2026-08-01,2026-08-31,22305.8,14378.0,2337,14,9.8
SUR-001,2026-08-01,2026-08-31,11651.6,4078.1,1150,45,14.4
SUR-002,2026-08-01,2026-08-31,13522.1,4732.7,951,44,8.3
SUR-003,2026-08-01,2026-08-31,14928.0,5224.8,1518,43,15.4
SUR-004,2026-08-01,2026-08-31,9512.1,3329.2,686,37,11.6
SUR-005,2026-08-01,2026-08-31,33465.7,19888.1,2381,19,12.8
SUR-006,2026-08-01,2026-08-31,19961.8,6986.6,1623,44,21.2
SUR-007,2026-08-01,2026-08-31,23143.4,9811.8,2330,39,25.6
SUR-008,2026-08-01,2026-08-31,6734.0,2356.9,687,25,19.6
SUR-009,2026-08-01,2026-08-31,34939.2,18690.3,2443,32,11.6
SUR-010,2026-08-01,2026-08-31,14039.6,4913.9,1347,11,24.4
SUR-011,2026-08-01,2026-08-31,20609.6,10694.0,2014,7,18.2
SUR-012,2026-08-01,2026-08-31,24842.4,12343.1,1859,30,10.7
SUR-013,2026-08-01,2026-08-31,22331.6,10758.7,2294,25,23.9
SUR-014,2026-08-01,2026-08-31,26883.6,11857.2,2354,14,9.5
SUR-015,2026-08-01,2026-08-31,13597.3,4759.1,1024,15,22.6
SUR-016,2026-08-01,2026-08-31,22311.7,12490.8,2232,22,11.2
SUR-017,2026-08-01,2026-08-31,28449.3,15157.4,2258,28,18.5
SUR-018,2026-08-01,2026-08-31,13945.3,7526.4,1266,10,24.7
SUR-019,2026-08-01,2026-08-31,13804.8,4831.7,1141,24,20.2
SUR-020,2026-08-01,2026-08-31,22515.6,13966.7,2284,15,9.0
SUR-021,2026-08-01,2026-08-31,18567.7,6959.6,1724,33,24.4
SUR-022,2026-08-01,2026-08-31,15571.8,5450.1,1168,25,20.2
SUR-023,2026-08-01,2026-08-31,19787.5,6925.6,1447,41,25.6
SUR-024,2026-08-01,2026-08-31,12367.5,5019.0,966,7,10.6
SUR-025,2026-08-01,2026-08-31,17760.6,8665.5,1251,10,18.0
SUR-026,2026-08-01,2026-08-31,19701.7,9475.3,1967,22,17.1
SUR-027,2026-08-01,2026-08-31,12515.0,4380.2,858,26,19.6
SUR-028,2026-08-01,2026-08-31,19493.9,8401.8,1866,23,18.8
SUR-029,2026-08-01,2026-08-31,8380.7,2933.2,815,34,20.7
SUR-030,2026-08-01,2026-08-31,20532.9,9842.6,1707,17,19.9
SUR-031,2026-08-01,2026-08-31,11588.5,4056.0,913,35,9.9
SUR-032,2026-08-01,2026-08-31,13477.2,5595.7,1126,14,9.4
SUR-033,2026-08-01,2026-08-31,18007.9,8646.9,1420,19,12.0
SUR-034,2026-08-01,2026-08-31,35442.9,20822.4,2406,6,24.8
SUR-035,2026-08-01,2026-08-31,11412.2,3994.3,855,42,12.1
SUR-036,2026-08-01,2026-08-31,10210.0,3573.5,939,34,10.2
SUR-037,2026-08-01,2026-08-31,22908.3,9054.0,1770,40,13.3
SUR-038,2026-08-01,2026-08-31,28742.2,11707.7,2226,34,18.3
SUR-039,2026-08-01,2026-08-31,20555.0,10348.6,1884,18,21.6
SUR-040,2026-08-01,2026-08-31,8292.0,2902.2,689,44,13.5
SUR-041,2026-08-01,2026-08-31,21811.2,9383.4,1567,40,9.2
SUR-042,2026-08-01,2026-08-31,23281.0,12184.5,1926,29,13.2
SUR-043,2026-08-01,2026-08-31,24732.5,11939.1,1786,32,15.0
SUR-044,2026-08-01,2026-08-31,27890.0,15067.0,2043,23,11.3
SUR-045,2026-08-01,2026-08-31,22214.9,8367.5,1485,30,24.8
SUR-046,2026-08-01,2026-08-31,22571.2,12603.4,1985,10,13.7
SUR-047,2026-08-01,2026-08-31,23090.1,8163.5,1783,43,17.6
SUR-048,2026-08-01,2026-08-31,14063.0,6077.0,1295,23,23.7
SUR-049,2026-08-01,2026-08-31,20299.3,8367.0,1401,27,16.3
SUR-050,2026-08-01,2026-08-31,27352.6,12518.7,2598,33,12.6
SUR-051,2026-08-01,2026-08-31,14137.3,5555.9,1375,33,8.8
SUR-052,2026-08-01,2026-08-31,26136.5,11505.9,1947,42,15.5
SUR-053,2026-08-01,2026-08-31,23045.3,10621.0,2148,29,21.1
SUR-054,2026-08-01,2026-08-31,32916.1,14270.0,2292,30,23.1
SUR-055,2026-08-01,2026-08-31,26227.2,11605.1,2044,29,15.8
SUR-056,2026-08-01,2026-08-31,20496.2,7795.2,1462,45,14.6
SUR-057,2026-08-01,2026-08-31,15734.6,7812.8,1626,17,18.8
SUR-058,2026-08-01,2026-08-31,26786.1,10496.1,2090,41,15.5
SUR-059,2026-08-01,2026-08-31,23942.6,12191.0,2146,27,8.9
SUR-060,2026-08-01,2026-08-31,22619.0,13066.8,2061,11,10.9
SUR-061,2026-08-01,2026-08-31,19438.6,11307.7,1959,18,9.0
SUR-062,2026-08-01,2026-08-31,23318.2,11250.6,2304,30,20.3
SUR-063,2026-08-01,2026-08-31,8254.2,2889.0,812,33,25.5
SUR-064,2026-08-01,2026-08-31,21432.2,10574.0,1493,8,18.8
SUR-065,2026-08-01,2026-08-31,16006.1,5602.1,1316,43,12.6
SUR-066,2026-08-01,2026-08-31,22747.1,8931.9,1673,36,23.4
SUR-067,2026-08-01,2026-08-31,15976.6,5807.7,1238,15,20.7
SUR-068,2026-08-01,2026-08-31,24364.7,10882.0,2122,22,22.3
SUR-069,2026-08-01,2026-08-31,37127.7,15692.4,2575,33,19.5
SUR-070,2026-08-01,2026-08-31,14636.8,5122.9,1072,42,23.6
SUR-071,2026-08-01,2026-08-31,29761.9,17856.6,2232,20,12.0
SUR-072,2026-08-01,2026-08-31,15144.9,6796.9,1225,9,17.4
SUR-073,2026-08-01,2026-08-31,25831.0,13737.1,1829,8,19.5
SUR-074,2026-08-01,2026-08-31,11235.1,4069.5,1089,25,20.3
SUR-075,2026-08-01,2026-08-31,7727.4,2704.6,659,29,8.1
SUR-076,2026-08-01,2026-08-31,10436.9,3652.9,913,38,9.7
SUR-077,2026-08-01,2026-08-31,16446.8,8384.4,1398,15,12.5
SUR-078,2026-08-01,2026-08-31,26414.1,14479.2,2427,22,14.9
SUR-079,2026-08-01,2026-08-31,11923.6,4173.3,1030,18,19.9
SUR-080,2026-08-01,2026-08-31,26444.5,13719.4,2333,25,25.5
SUR-081,2026-08-01,2026-08-31,13168.5,4609.0,907,15,15.6
SUR-082,2026-08-01,2026-08-31,19573.7,9631.6,2006,28,23.3
SUR-083,2026-08-01,2026-08-31,16970.3,8280.7,1290,12,10.1
SUR-084,2026-08-01,2026-08-31,17192.8,6986.7,1628,31,17.3
SUR-085,2026-08-01,2026-08-31,34839.0,21043.9,2515,23,15.6
SUR-086,2026-08-01,2026-08-31,23079.1,11118.1,1792,24,16.8
SUR-087,2026-08-01,2026-08-31,12220.0,4277.0,1144,36,9.1
SUR-088,2026-08-01,2026-08-31,27148.7,12857.0,2424,27,13.3
SUR-089,2026-08-01,2026-08-31,16563.2,5797.1,1497,28,21.5
SUR-090,2026-08-01,2026-08-31,15162.5,6656.9,1105,23,8.8
SUR-091,2026-08-01,2026-08-31,19629.6,8574.9,1446,36,12.9
SUR-092,2026-08-01,2026-08-31,14364.1,6028.9,1443,37,12.9
SUR-093,2026-08-01,2026-08-31,16222.1,6721.3,1315,9,24.4
SUR-094,2026-08-01,2026-08-31,10448.9,3657.1,1008,34,19.7
SUR-095,2026-08-01,2026-08-31,12263.6,5264.7,1128,18,10.4
SUR-096,2026-08-01,2026-08-31,13780.3,7071.5,1389,6,11.1
SUR-097,2026-08-01,2026-08-31,9772.8,3420.5,809,30,9.1
SUR-098,2026-08-01,2026-08-31,35902.3,18302.2,2511,29,15.5
SUR-099,2026-08-01,2026-08-31,14932.3,7127.3,1233,13,13.9
SUR-100,2026-08-01,2026-08-31,20500.8,10723.2,1958,25,14.0
SUR-101,2026-08-01,2026-08-31,14485.5,5069.9,1006,41,12.6
SUR-102,2026-08-01,2026-08-31,22068.1,11202.1,2322,20,21.7
SUR-103,2026-08-01,2026-08-31,11695.4,4654.1,1151,20,23.6
SUR-104,2026-08-01,2026-08-31,8459.6,2960.9,764,28,11.1
SUR-105,2026-08-01,2026-08-31,27429.1,12956.3,1972,38,17.0
SUR-106,2026-08-01,2026-08-31,18441.5,6454.5,1356,40,23.6
SUR-107,2026-08-01,2026-08-31,23269.8,11610.9,2104,32,9.3
SUR-108,2026-08-01,2026-08-31,14322.4,5012.8,1132,29,22.4
SUR-109,2026-08-01,2026-08-31,25620.8,13459.4,2023,21,18.5
SUR-110,2026-08-01,2026-08-31,26506.5,15626.2,1981,15,12.6
SUR-111,2026-08-01,2026-08-31,15298.6,5354.5,1080,45,9.5
SUR-112,2026-08-01,2026-08-31,23189.4,8403.9,2161,45,24.5
SUR-113,2026-08-01,2026-08-31,12436.5,4352.8,1043,21,21.8
SUR-114,2026-08-01,2026-08-31,7648.6,2677.0,760,16,13.5
SUR-115,2026-08-01,2026-08-31,23647.4,13228.0,1641,13,13.0
SUR-116,2026-08-01,2026-08-31,16229.3,5680.3,1501,42,21.0
SUR-117,2026-08-01,2026-08-31,28961.6,13279.6,2513,38,18.6
SUR-118,2026-08-01,2026-08-31,24416.9,10916.0,2566,40,20.5
SUR-119,2026-08-01,2026-08-31,17335.6,8852.5,1546,19,9.3
PUN-001,2026-08-01,2026-08-31,21060.4,9520.8,1658,23,9.6
PUN-002,2026-08-01,2026-08-31,10187.7,3565.7,734,6,13.3
PUN-003,2026-08-01,2026-08-31,15853.6,7456.3,1510,18,12.9
PUN-004,2026-08-01,2026-08-31,21716.0,8571.4,2273,43,12.9
PUN-005,2026-08-01,2026-08-31,10716.8,3750.9,765,15,25.9
PUN-006,2026-08-01,2026-08-31,23118.2,11135.8,1730,27,19.4
PUN-007,2026-08-01,2026-08-31,16558.9,6658.5,1244,26,16.7
PUN-008,2026-08-01,2026-08-31,17646.8,6575.4,1340,45,11.2
PUN-009,2026-08-01,2026-08-31,16658.7,5830.5,1232,39,12.8
PUN-010,2026-08-01,2026-08-31,10488.4,4686.5,718,34,20.7
PUN-011,2026-08-01,2026-08-31,16586.0,7826.4,1584,34,18.3
PUN-012,2026-08-01,2026-08-31,9413.2,3294.6,809,24,13.9
PUN-013,2026-08-01,2026-08-31,9603.2,3652.7,931,6,20.6
PUN-014,2026-08-01,2026-08-31,22074.6,12246.7,1735,12,17.2
PUN-015,2026-08-01,2026-08-31,10141.8,3549.6,770,17,21.4
PUN-016,2026-08-01,2026-08-31,19750.1,9353.7,2017,15,24.6
PUN-017,2026-08-01,2026-08-31,12357.7,4776.8,1246,34,12.9
PUN-018,2026-08-01,2026-08-31,23195.5,11660.2,1938,19,13.2
PUN-019,2026-08-01,2026-08-31,14927.8,6601.0,1422,16,16.8
PUN-020,2026-08-01,2026-08-31,11331.7,4235.0,899,12,14.1
PUN-021,2026-08-01,2026-08-31,11182.1,3968.4,1077,12,22.0
PUN-022,2026-08-01,2026-08-31,9748.9,5233.5,711,8,19.9
PUN-023,2026-08-01,2026-08-31,17086.2,6742.4,1641,30,22.4
PUN-024,2026-08-01,2026-08-31,30394.0,17143.4,2486,23,16.4
PUN-025,2026-08-01,2026-08-31,21493.7,11922.4,2074,6,24.8
PUN-026,2026-08-01,2026-08-31,11565.2,4047.8,825,20,18.3
PUN-027,2026-08-01,2026-08-31,20589.3,10687.5,1538,29,8.1
PUN-028,2026-08-01,2026-08-31,20434.8,7597.5,1381,30,20.7
PUN-029,2026-08-01,2026-08-31,10814.1,3784.9,866,44,16.7
PUN-030,2026-08-01,2026-08-31,12616.0,4415.6,880,45,9.2
PUN-031,2026-08-01,2026-08-31,7352.1,2573.2,605,21,14.7
PUN-032,2026-08-01,2026-08-31,22160.9,10163.7,1930,15,25.0
PUN-033,2026-08-01,2026-08-31,22866.2,10660.1,1913,22,24.3
PUN-034,2026-08-01,2026-08-31,22279.5,10945.7,1756,22,13.8
PUN-035,2026-08-01,2026-08-31,19302.2,10100.6,1601,10,16.5
PUN-036,2026-08-01,2026-08-31,23173.3,13446.5,1699,8,11.8
PUN-037,2026-08-01,2026-08-31,12743.6,5097.9,1156,28,9.3
PUN-038,2026-08-01,2026-08-31,13995.2,5186.8,1155,20,22.7
PUN-039,2026-08-01,2026-08-31,20830.5,9679.4,1517,24,23.8
